execution,root,checkpoint,created_instances,reachable_instances,active_instances,lost_references
roots10_run04,8,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run04,9,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run04,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run04,1,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run04,2,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run04,3,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run04,4,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run04,5,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run04,6,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run04,7,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run04,8,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run04,9,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run04,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run04,1,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run04,2,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run04,3,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run04,4,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run04,5,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run04,6,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run04,7,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run04,8,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run04,9,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run04,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run04,1,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run04,2,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run04,3,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run04,4,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run04,5,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run04,6,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run04,7,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run04,8,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run04,9,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run04,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run04,1,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run04,2,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run04,3,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run04,4,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run04,5,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run04,6,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run04,7,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run04,8,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run04,9,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run04,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run04,1,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run04,2,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run04,3,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run04,4,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run04,5,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run04,6,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run04,7,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run04,8,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run04,9,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run04,0,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run04,1,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run04,2,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run04,3,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run04,4,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run04,5,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run04,6,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run04,7,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run04,8,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run04,9,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run04,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run04,1,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run04,2,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run04,3,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run04,4,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run04,5,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run04,6,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run04,7,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run04,8,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run04,9,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run04,0,after:StudentAgent.t_AcceptCredential,11,11,9,0
roots10_run04,1,after:StudentAgent.t_AcceptCredential,11,11,9,0
roots10_run04,2,after:StudentAgent.t_AcceptCredential,11,11,9,0
roots10_run04,3,after:StudentAgent.t_AcceptCredential,11,11,9,0
roots10_run04,4,after:StudentAgent.t_AcceptCredential,11,11,9,0
roots10_run04,5,after:StudentAgent.t_AcceptCredential,11,11,9,0
roots10_run04,6,after:StudentAgent.t_AcceptCredential,11,11,9,0
roots10_run04,7,after:StudentAgent.t_AcceptCredential,11,11,9,0
roots10_run04,8,after:StudentAgent.t_AcceptCredential,11,11,9,0
roots10_run04,9,after:StudentAgent.t_AcceptCredential,11,11,9,0
roots10_run04,0,after:HEDULedgerNet.t_Order,11,11,9,0
roots10_run04,1,after:HEDULedgerNet.t_Order,11,11,9,0
roots10_run04,2,after:HEDULedgerNet.t_Order,11,11,9,0
roots10_run04,3,after:HEDULedgerNet.t_Order,11,11,9,0
roots10_run04,4,after:HEDULedgerNet.t_Order,11,11,9,0
roots10_run04,5,after:HEDULedgerNet.t_Order,11,11,9,0
roots10_run04,6,after:HEDULedgerNet.t_Order,11,11,9,0
roots10_run04,7,after:HEDULedgerNet.t_Order,11,11,9,0
roots10_run04,8,after:HEDULedgerNet.t_Order,11,11,9,0
roots10_run04,9,after:HEDULedgerNet.t_Order,11,11,9,0
roots10_run04,0,after:HEDULedgerNet.t_Validate,11,11,9,0
roots10_run04,1,after:HEDULedgerNet.t_Validate,11,11,9,0
roots10_run04,2,after:HEDULedgerNet.t_Validate,11,11,9,0
roots10_run04,3,after:HEDULedgerNet.t_Validate,11,11,9,0
roots10_run04,4,after:HEDULedgerNet.t_Validate,11,11,9,0
roots10_run04,5,after:HEDULedgerNet.t_Validate,11,11,9,0
roots10_run04,6,after:HEDULedgerNet.t_Validate,11,11,9,0
roots10_run04,7,after:HEDULedgerNet.t_Validate,11,11,9,0
roots10_run04,8,after:HEDULedgerNet.t_Validate,11,11,9,0
roots10_run04,9,after:HEDULedgerNet.t_Validate,11,11,9,0
roots10_run04,0,after:HEDULedgerNet.t_Commit,11,11,9,0
roots10_run04,1,after:HEDULedgerNet.t_Commit,11,11,9,0
roots10_run04,2,after:HEDULedgerNet.t_Commit,11,11,9,0
roots10_run04,3,after:HEDULedgerNet.t_Commit,11,11,9,0
roots10_run04,4,after:HEDULedgerNet.t_Commit,11,11,9,0
roots10_run04,5,after:HEDULedgerNet.t_Commit,11,11,9,0
roots10_run04,6,after:HEDULedgerNet.t_Commit,11,11,9,0
roots10_run04,7,after:HEDULedgerNet.t_Commit,11,11,9,0
roots10_run04,8,after:HEDULedgerNet.t_Commit,11,11,9,0
roots10_run04,9,after:HEDULedgerNet.t_Commit,11,11,9,0
roots10_run04,0,after:HEDULedgerNet.t_Anchor,11,11,9,0
roots10_run04,1,after:HEDULedgerNet.t_Anchor,11,11,9,0
roots10_run04,2,after:HEDULedgerNet.t_Anchor,11,11,9,0
roots10_run04,3,after:HEDULedgerNet.t_Anchor,11,11,9,0
roots10_run04,4,after:HEDULedgerNet.t_Anchor,11,11,9,0
roots10_run04,5,after:HEDULedgerNet.t_Anchor,11,11,9,0
roots10_run04,6,after:HEDULedgerNet.t_Anchor,11,11,9,0
roots10_run04,7,after:HEDULedgerNet.t_Anchor,11,11,9,0
roots10_run04,8,after:HEDULedgerNet.t_Anchor,11,11,9,0
roots10_run04,9,after:HEDULedgerNet.t_Anchor,11,11,9,0
roots10_run04,0,after:StudentAgent.t_GenerateVP,11,11,9,0
roots10_run04,1,after:StudentAgent.t_GenerateVP,11,11,9,0
roots10_run04,2,after:StudentAgent.t_GenerateVP,11,11,9,0
roots10_run04,3,after:StudentAgent.t_GenerateVP,11,11,9,0
roots10_run04,4,after:StudentAgent.t_GenerateVP,11,11,9,0
roots10_run04,5,after:StudentAgent.t_GenerateVP,11,11,9,0
roots10_run04,6,after:StudentAgent.t_GenerateVP,11,11,9,0
roots10_run04,7,after:StudentAgent.t_GenerateVP,11,11,9,0
roots10_run04,8,after:StudentAgent.t_GenerateVP,11,11,9,0
roots10_run04,9,after:StudentAgent.t_GenerateVP,11,11,9,0
roots10_run04,0,after:StudentAgent.t_ShareVP,11,11,10,0
roots10_run04,1,after:StudentAgent.t_ShareVP,11,11,10,0
roots10_run04,2,after:StudentAgent.t_ShareVP,11,11,10,0
roots10_run04,3,after:StudentAgent.t_ShareVP,11,11,10,0
roots10_run04,4,after:StudentAgent.t_ShareVP,11,11,10,0
roots10_run04,5,after:StudentAgent.t_ShareVP,11,11,10,0
roots10_run04,6,after:StudentAgent.t_ShareVP,11,11,10,0
roots10_run04,7,after:StudentAgent.t_ShareVP,11,11,10,0
roots10_run04,8,after:StudentAgent.t_ShareVP,11,11,10,0
roots10_run04,9,after:StudentAgent.t_ShareVP,11,11,10,0
roots10_run04,0,after:HRAgent.t_ParseVP,11,11,10,0
roots10_run04,1,after:HRAgent.t_ParseVP,11,11,10,0
roots10_run04,2,after:HRAgent.t_ParseVP,11,11,10,0
roots10_run04,3,after:HRAgent.t_ParseVP,11,11,10,0
roots10_run04,4,after:HRAgent.t_ParseVP,11,11,10,0
roots10_run04,5,after:HRAgent.t_ParseVP,11,11,10,0
roots10_run04,6,after:HRAgent.t_ParseVP,11,11,10,0
roots10_run04,7,after:HRAgent.t_ParseVP,11,11,10,0
roots10_run04,8,after:HRAgent.t_ParseVP,11,11,10,0
roots10_run04,9,after:HRAgent.t_ParseVP,11,11,10,0
roots10_run04,0,after:CompetencyNet.t_Agg_Ingest,11,11,10,0
roots10_run04,1,after:CompetencyNet.t_Agg_Ingest,11,11,10,0
roots10_run04,2,after:CompetencyNet.t_Agg_Ingest,11,11,10,0
roots10_run04,3,after:CompetencyNet.t_Agg_Ingest,11,11,10,0
roots10_run04,4,after:CompetencyNet.t_Agg_Ingest,11,11,10,0
roots10_run04,5,after:CompetencyNet.t_Agg_Ingest,11,11,10,0
roots10_run04,6,after:CompetencyNet.t_Agg_Ingest,11,11,10,0
roots10_run04,7,after:CompetencyNet.t_Agg_Ingest,11,11,10,0
roots10_run04,8,after:CompetencyNet.t_Agg_Ingest,11,11,10,0
roots10_run04,9,after:CompetencyNet.t_Agg_Ingest,11,11,10,0
roots10_run04,0,after:HRAgent.t_SemanticMatch,11,11,10,0
roots10_run04,1,after:HRAgent.t_SemanticMatch,11,11,10,0
roots10_run04,2,after:HRAgent.t_SemanticMatch,11,11,10,0
roots10_run04,3,after:HRAgent.t_SemanticMatch,11,11,10,0
roots10_run04,4,after:HRAgent.t_SemanticMatch,11,11,10,0
roots10_run04,5,after:HRAgent.t_SemanticMatch,11,11,10,0
roots10_run04,6,after:HRAgent.t_SemanticMatch,11,11,10,0
roots10_run04,7,after:HRAgent.t_SemanticMatch,11,11,10,0
roots10_run04,8,after:HRAgent.t_SemanticMatch,11,11,10,0
roots10_run04,9,after:HRAgent.t_SemanticMatch,11,11,10,0
roots10_run04,0,after:HRAgent.t_GapAnalysis,11,11,10,0
roots10_run04,1,after:HRAgent.t_GapAnalysis,11,11,10,0
roots10_run04,2,after:HRAgent.t_GapAnalysis,11,11,10,0
roots10_run04,3,after:HRAgent.t_GapAnalysis,11,11,10,0
roots10_run04,4,after:HRAgent.t_GapAnalysis,11,11,10,0
roots10_run04,5,after:HRAgent.t_GapAnalysis,11,11,10,0
roots10_run04,6,after:HRAgent.t_GapAnalysis,11,11,10,0
roots10_run04,7,after:HRAgent.t_GapAnalysis,11,11,10,0
roots10_run04,8,after:HRAgent.t_GapAnalysis,11,11,10,0
roots10_run04,9,after:HRAgent.t_GapAnalysis,11,11,10,0
roots10_run04,0,after:HRAgent.t_GenerateResult,11,11,10,0
roots10_run04,1,after:HRAgent.t_GenerateResult,11,11,10,0
roots10_run04,2,after:HRAgent.t_GenerateResult,11,11,10,0
roots10_run04,3,after:HRAgent.t_GenerateResult,11,11,10,0
roots10_run04,4,after:HRAgent.t_GenerateResult,11,11,10,0
roots10_run04,5,after:HRAgent.t_GenerateResult,11,11,10,0
roots10_run04,6,after:HRAgent.t_GenerateResult,11,11,10,0
roots10_run04,7,after:HRAgent.t_GenerateResult,11,11,10,0
roots10_run04,8,after:HRAgent.t_GenerateResult,11,11,10,0
roots10_run04,9,after:HRAgent.t_GenerateResult,11,11,10,0
roots10_run04,0,after:WalletNet.t_GenerateVP,11,11,10,0
roots10_run04,1,after:WalletNet.t_GenerateVP,11,11,10,0
roots10_run04,2,after:WalletNet.t_GenerateVP,11,11,10,0
roots10_run04,3,after:WalletNet.t_GenerateVP,11,11,10,0
roots10_run04,4,after:WalletNet.t_GenerateVP,11,11,10,0
roots10_run04,5,after:WalletNet.t_GenerateVP,11,11,10,0
roots10_run04,6,after:WalletNet.t_GenerateVP,11,11,10,0
roots10_run04,7,after:WalletNet.t_GenerateVP,11,11,10,0
roots10_run04,8,after:WalletNet.t_GenerateVP,11,11,10,0
roots10_run04,9,after:WalletNet.t_GenerateVP,11,11,10,0
roots10_run04,0,after:WalletNet.t_ShareVP,11,11,10,0
roots10_run04,1,after:WalletNet.t_ShareVP,11,11,10,0
roots10_run04,2,after:WalletNet.t_ShareVP,11,11,10,0
roots10_run04,3,after:WalletNet.t_ShareVP,11,11,10,0
roots10_run04,4,after:WalletNet.t_ShareVP,11,11,10,0
roots10_run04,5,after:WalletNet.t_ShareVP,11,11,10,0
roots10_run04,6,after:WalletNet.t_ShareVP,11,11,10,0
roots10_run04,7,after:WalletNet.t_ShareVP,11,11,10,0
roots10_run04,8,after:WalletNet.t_ShareVP,11,11,10,0
roots10_run04,9,after:WalletNet.t_ShareVP,11,11,10,0
roots10_run04,0,terminal,11,11,10,0
roots10_run04,1,terminal,11,11,10,0
roots10_run04,2,terminal,11,11,10,0
roots10_run04,3,terminal,11,11,10,0
roots10_run04,4,terminal,11,11,10,0
roots10_run04,5,terminal,11,11,10,0
roots10_run04,6,terminal,11,11,10,0
roots10_run04,7,terminal,11,11,10,0
roots10_run04,8,terminal,11,11,10,0
roots10_run04,9,terminal,11,11,10,0
roots10_run05,0,creation,9,9,1,0
roots10_run05,1,creation,9,9,1,0
roots10_run05,2,creation,9,9,1,0
roots10_run05,3,creation,9,9,1,0
roots10_run05,4,creation,9,9,1,0
roots10_run05,5,creation,9,9,1,0
roots10_run05,6,creation,9,9,1,0
roots10_run05,7,creation,9,9,1,0
roots10_run05,8,creation,9,9,1,0
roots10_run05,9,creation,9,9,1,0
roots10_run05,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
roots10_run05,1,after:StudentAgent.t_SubmitEvidence,10,10,4,0
roots10_run05,2,after:StudentAgent.t_SubmitEvidence,10,10,4,0
roots10_run05,3,after:StudentAgent.t_SubmitEvidence,10,10,4,0
roots10_run05,4,after:StudentAgent.t_SubmitEvidence,10,10,4,0
roots10_run05,5,after:StudentAgent.t_SubmitEvidence,10,10,4,0
roots10_run05,6,after:StudentAgent.t_SubmitEvidence,10,10,4,0
roots10_run05,7,after:StudentAgent.t_SubmitEvidence,10,10,4,0
roots10_run05,8,after:StudentAgent.t_SubmitEvidence,10,10,4,0
roots10_run05,9,after:StudentAgent.t_SubmitEvidence,10,10,4,0
roots10_run05,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
roots10_run05,1,after:EvidenceNet.t_LMS_Submit,10,10,4,0
roots10_run05,2,after:EvidenceNet.t_LMS_Submit,10,10,4,0
roots10_run05,3,after:EvidenceNet.t_LMS_Submit,10,10,4,0
roots10_run05,4,after:EvidenceNet.t_LMS_Submit,10,10,4,0
roots10_run05,5,after:EvidenceNet.t_LMS_Submit,10,10,4,0
roots10_run05,6,after:EvidenceNet.t_LMS_Submit,10,10,4,0
roots10_run05,7,after:EvidenceNet.t_LMS_Submit,10,10,4,0
roots10_run05,8,after:EvidenceNet.t_LMS_Submit,10,10,4,0
roots10_run05,9,after:EvidenceNet.t_LMS_Submit,10,10,4,0
roots10_run05,0,after:EvidenceNet.t_Review_Request,10,10,4,0
roots10_run05,1,after:EvidenceNet.t_Review_Request,10,10,4,0
roots10_run05,2,after:EvidenceNet.t_Review_Request,10,10,4,0
roots10_run05,3,after:EvidenceNet.t_Review_Request,10,10,4,0
roots10_run05,4,after:EvidenceNet.t_Review_Request,10,10,4,0
roots10_run05,5,after:EvidenceNet.t_Review_Request,10,10,4,0
roots10_run05,6,after:EvidenceNet.t_Review_Request,10,10,4,0
roots10_run05,7,after:EvidenceNet.t_Review_Request,10,10,4,0
roots10_run05,8,after:EvidenceNet.t_Review_Request,10,10,4,0
roots10_run05,9,after:EvidenceNet.t_Review_Request,10,10,4,0
roots10_run05,0,after:ProfessorAgent.t_StartReview,10,10,4,0
roots10_run05,1,after:ProfessorAgent.t_StartReview,10,10,4,0
roots10_run05,2,after:ProfessorAgent.t_StartReview,10,10,4,0
roots10_run05,3,after:ProfessorAgent.t_StartReview,10,10,4,0
roots10_run05,4,after:ProfessorAgent.t_StartReview,10,10,4,0
roots10_run05,5,after:ProfessorAgent.t_StartReview,10,10,4,0
roots10_run05,6,after:ProfessorAgent.t_StartReview,10,10,4,0
roots10_run05,7,after:ProfessorAgent.t_StartReview,10,10,4,0
roots10_run05,8,after:ProfessorAgent.t_StartReview,10,10,4,0
roots10_run05,9,after:ProfessorAgent.t_StartReview,10,10,4,0
roots10_run05,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run05,1,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run05,2,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run05,3,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run05,4,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run05,5,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run05,6,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run05,7,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run05,8,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run05,9,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
roots10_run05,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run05,1,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run05,2,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run05,3,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run05,4,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run05,5,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run05,6,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run05,7,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run05,8,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run05,9,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
roots10_run05,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run05,1,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run05,2,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run05,3,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run05,4,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run05,5,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run05,6,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run05,7,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run05,8,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run05,9,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
roots10_run05,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run05,1,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run05,2,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run05,3,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run05,4,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run05,5,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run05,6,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run05,7,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run05,8,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run05,9,after:UniversityAgent.t_RequestCredential,11,11,7,0
roots10_run05,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run05,1,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run05,2,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run05,3,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run05,4,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run05,5,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run05,6,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run05,7,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run05,8,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run05,9,after:CompetencyNet.t_Verification_Pass,11,11,7,0
roots10_run05,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run05,1,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run05,2,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run05,3,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run05,4,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run05,5,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run05,6,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run05,7,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run05,8,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run05,9,after:UniversityAgent.t_IssueCredential,11,11,8,0
roots10_run05,0,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run05,1,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run05,2,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run05,3,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run05,4,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run05,5,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run05,6,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run05,7,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run05,8,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run05,9,after:StudentAgent.t_WaitCredential,11,11,8,0
roots10_run05,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run05,1,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run05,2,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run05,3,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run05,4,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run05,5,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run05,6,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run05,7,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run05,8,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run05,9,after:StudentAgent.t_ReceiveCredential,11,11,8,0
roots10_run05,0,after:StudentAgent.t_AcceptCredential,11,11,9,0
roots10_run05,1,after:StudentAgent.t_AcceptCredential,11,11,9,0
